Type,Name,Latitude,Longitude
Schools,Idrætsefterskolen Ulbølle,55.0725359,10.4168241
Schools,Klank Efterskole,56.1491055,9.9143156
Schools,Klintebjerg Efterskole,55.4789997,10.4514008
Schools,Lilleafdelingen,55.7559646,12.3883958
Schools,Storeafdelingen,55.7562891,12.3884385
Schools,Københavns Idrætsefterskole,55.6479492,12.511282
Schools,Stubbekøbing Skole,54.8890418,12.0375035
Schools,Professionsskolen UCC,55.7043636,12.553385
Schools,Balletskolen Holstebro,56.3566342,8.6178151
Schools,Torsted Friskole,56.9734343,8.6162556
Schools,Tømmerby Skole,57.0773254,8.9927111
Schools,Sprogcenter Hellerup,55.7272771,12.5560731
Schools,Sprogcenter Hellerup - Tuborg campus,55.7267087,12.5788001
Schools,Guldager Naturskole og Jernalderlandsby,55.5443288,8.4348065
Schools,Frederiksberg Slot - Hærens Officersskole,55.6718932,12.5251621
Schools,High school,55.675286,12.5735394
Schools,Jungshoved Skole,55.1009023,12.1370317
Schools,10. klasseskolen,55.090653,14.7311468
Schools,"Rønneskolen, Afdeling Søndermark",55.0929934,14.7227892
Schools,VUC Syd Sønderborg,54.9114573,9.7889451
Schools,Den Fri Hestehaveskole,56.1805274,9.9158853
Schools,Herskindskolen,56.1900416,9.9647199
Schools,Møn Skole - Fanefjord,54.9154205,12.1645045
Schools,Thyholm Friskole,56.6086049,8.5368701
Schools,Absalonskolen,55.7104414,11.7004471
Schools,Fritidshjemmet ved Ladegårdsskolen,55.7080662,11.7007372
Schools,Tølløse Privat- og Efterskole,55.6131822,11.7785133
Schools,Sosu C,55.6509471,12.4188799
Schools,Arrild Friskole,55.1512105,8.9566685
Schools,Handi-K@,56.1226312,10.1683769
Schools,10. Klasse - Center Djursland,56.4046897,10.885701
Schools,Fjaltring Friskole,56.4736354,8.1385624
Schools,Nordborg Slots Efterskole,55.0588813,9.7487711
Schools,Møn Friskole,54.9391666,12.219203
Schools,Tilogaard Meditationskole,54.9382429,11.2310612
Schools,Kullerup Kurser,55.3170581,10.7036807
Schools,Bryrup Skole,56.0220232,9.5146932
Schools,Dybkærskolen,56.1908072,9.5981245
Schools,Dybkær Specialskole,56.1902044,9.5961445
Schools,Vinderslev Skole,56.2526694,9.4254696
Schools,Heldagsklasserne,55.5951683,11.1823782
Schools,Taarbæk Skole,55.7871612,12.5947849
Schools,Mariegaard SFO,54.8856817,9.6704607
Schools,Gideonskolen,55.6241784,12.3967352
Schools,SOSU Fyn Odense Syd,55.3622467,10.35881
Schools,Strandby Skole,57.49035157142857,10.4968414
Schools,Friskolen Skallerup,57.4605115,9.8697146
Schools,Gudumholm Skole,56.9650342,10.1007971
Schools,Ungdomshøjskolen,57.0729969,9.942731
Schools,Skave Skole,56.39108,8.799176
Schools,Deutsche Privatschule Sonderburg,54.91421,9.790437
Schools,Business College Syd,54.9071261,9.8088413
Schools,Bülow skolen,54.9091,9.7337907
Schools,Camp U,55.40656,10.43739
Schools,Sønderborg International School,54.921344675,9.7808471875
Schools,Flemløse Skole,55.24902,10.06841
Schools,Langhøjskolen,55.620742914285714,12.489179957142856
Schools,Marstal Skole,54.85648,10.50976
Schools,Jejsing Skole,54.9397336,8.9624027
Schools,Kassebølle Friskole,54.9495177,10.7581767
Schools,Kløver Skolen,54.91343,9.811746
Schools,Musikskolen,54.9022044,9.8056863
Schools,Ordblindeskolen,54.9166,9.802102
Schools,Produktionsskolen,54.9017221,9.8124711
Schools,Skallebølle skole,55.391701,10.186199
Schools,Skodborg Skole,55.41896,9.15361
Schools,Uddannelses Center Fyn,55.4151121,10.3415151
Schools,Vesterdal Efterskole,55.4606527,9.8228062
Schools,NEXT,55.704946,12.560443
Schools,DTU Diplom,55.73107,12.39702
Schools,Nordsjællands friskole,55.9304624,12.2534151
Schools,Engskolen,55.72262622307692,12.431915915384616
Schools,Filipskolen,57.028460691666666,9.945462558333332
Schools,Forsikringsakademiet - Rungstedgaard,55.8814746,12.5424327
Schools,Skandinavisk Yoga og Meditationsskole,55.68187,12.57448
Schools,Refsvindinge Friskole,55.28017,10.68702
Schools,Vallekilde Hørve skole,55.75394,11.4525
Schools,Store Merløse Skole,55.54697,11.70886
Schools,Friskolen Ubby,55.62091,11.20752
Schools,Fur Skole,56.8168834,9.013415
Schools,Sprogcenter Hellerup - Lyngby Sprogskole,55.7709766,12.5064625
Schools,Amager International School,55.6481094,12.6349351
Schools,Atheneskolen,55.7378603,12.4833149
Schools,Borgens Køreskole,55.7306777,12.5206198
Schools,Kompasset,57.2863961,9.9761873
Schools,Nørreådal Friskole,57.3148227,9.9718408
Schools,Skolegades Skole,57.2679576,9.9517334
Schools,Tolstrup-Stenum Friskole,57.319182,9.8682363
Schools,Pensionisthøjskolen i Marielyst,54.6898174,11.9644192
Schools,"Gniben, Søværnets Taktik & Våbenskole",56.0063788,11.2810347
Schools,Skolen ved Bülowsvej,55.6821821,12.546053885714285
Schools,Studieskolen,55.6826836,12.5845717
Schools,Taastrup Realskole,55.6496881,12.3057823
Schools,Selandia Center for Erhvervsuddannelse,55.40371,11.336556
Schools,Selandia Center for erhvervsuddannelse,55.42125,11.34671
Schools,TAMU-Center Vordingborg,55.0248029,11.8989263
Schools,Næstved Unge Center og Produktionsskole,55.219206,11.723038
Schools,VUC Syd Aabenraa,55.0459283,9.4151032
Schools,Bredeshave Cafe Bredeshave seminarium,55.155432,12.013478
Schools,VUC Kantine,55.061693,10.601801
Schools,STU Middelfart,55.42628,9.931573
Schools,Tamu-Center Odense,55.400486,10.396295
Schools,CSV Odense,55.4022346,10.3394855
Schools,Ungdomsklubben - Dus 2,56.9786003,9.6484813
Schools,Dispuk,56.0078655,12.5832069
Schools,Det musiske kompagni,55.946331,12.253887
Schools,DTU Biosustain Novo Nordisk Foundation Center for Biosustain,55.8706123,12.4954508
Schools,Kirkebækskolen,55.6544414,12.3608788
Schools,ZBC Ringsted,55.4285213,11.7847328
Schools,Hjuldamperen,55.7852202,12.5930277
Schools,EUC Syd Skolehjem,54.9075343,9.8056258
Schools,Grønnevang Skole,55.9790652,12.344962
Schools,Hanebjerg Skole Afdeling Uvelse,55.8668492,12.2367883
Schools,Magion Erhvervs Gymnasium Grindsted,55.753507,8.919587
Schools,Grindsted Gymnasium & HF,55.7542019,8.9219269
Schools,Sankt Knuds Skole,55.5638606,9.7561985
Schools,UCHolstebro MT og L,56.382958,8.612061
Schools,Idrætsværkstedet,56.1702245,9.5686667
Schools,Valdemarskolen,55.4473434,11.7931684
Schools,Campusskolen,55.428816,11.7816272
Schools,ZBC,55.427638,11.7843519
Schools,Børnehuset Klodshans,56.97158,9.640042
Schools,Handelsgymnasiet Vestfyn,55.2723302,10.1116421
Schools,Juniorklubben,55.0674965,15.1223528
Schools,Lemvig Kristne Friskole,56.5436212,8.301553
Schools,Helsingør Gymnasium,56.022478,12.5852581
Schools,STU-Norddjurs,56.3932892,10.8790028
Schools,Poul Due Jensen Academy,56.3832133,9.680975
Schools,Johan Borups Højskole,55.6738033,12.577434
Schools,SOSU Sjælland Ringsted,55.4355183,11.8026566
Schools,Zealand Business College,55.7122766,11.7014472
Schools,Improv Comedy Copenhagen,55.675997,12.574759
Schools,Hobro Friskole,56.6421566,9.7858994
Schools,Center for Specialundervisning til Unge og Voksne,55.504998,9.472306
Schools,VUC Glamsbjerg,55.2815037,10.1005748
Schools,Københavns Madhus,55.6675422,12.5632535
Schools,ZBC Roskilde Køkken B med Café,55.6280148,12.0778741
Schools,Aarhus Tech Restaurant 1,56.1560735,10.1875513
Schools,Grundfos Akademi,56.3853581,9.6805266
Schools,Skolen for Recovery,55.723036,12.3587338
Schools,Fyns HF-kursus,55.391673,10.387348
Schools,VUC Djursland,56.4156080875,10.8741971625
Schools,University College Syd Sønderborg,54.91959,9.783063
Schools,Dagsværket,56.542194,8.296062
Schools,CKU Skive-Viborg,56.554634,9.020594
Schools,Midtsjællands efterskole,55.5703466,11.8977183
Schools,Slagterfagskolen,56.3722598,8.6039729
Schools,Voksenundervisningscentret,56.377202,8.604461
Schools,Tversted Skolekøkken Isager,57.5825721,10.1985745
Schools,Tamu-center Vitskøl,56.8689018,9.2127382
Schools,Inspirationscenter Maribo,54.797979,11.516187
Schools,Sprogcenter Randers,56.461284,10.028924
Schools,AMU-center Aalborg,57.026577,9.965003
Schools,Kriminalforsorgens Uddannelsescenter,55.8474631,12.4615322
Schools,Uddannelsescenter Ringkøbing-Skjern,55.9416507,8.5159209
Schools,Ørnhøj Skole,56.1988677,8.5683757
Schools,IPC Denmark,56.0284406,12.5898636
Schools,Aarhus Klaverakademi,56.1585028,10.2020473
Schools,Erhvervsakademi Sydvest,54.9128803,9.7791905
Schools,Voerladegård Skole,56.0248731,9.7310705
Schools,Uddannelsescentret for Kollektiv Trafik,55.7150977,12.4231831
Schools,Ishøjgård,55.623345,12.301334
Schools,Heltidsundervisningen Aarhus,56.1912531,10.2113767
Schools,"Tradium, Amu-Centervej 2",56.337721,10.680474
Schools,Professionshøjskolen Absalon Nykøbing,54.764615,11.878894
Schools,AMU-Vest,55.487402,8.482675
Schools,UC Syddanmark Haderslev,55.255037,9.485133
Schools,"Center for Erhverv, Uddannelse og Beskæftigelse, STU",55.1097993,14.7052247
Schools,Herningsholm Erhvervsgymnasium Agora,56.1493899,8.9869187
Schools,STU Viborg,56.458476,9.395522
Schools,IBC,55.5089457,9.5071974
Schools,Det nødvendige Seminarium,56.2564606,8.2776974
Schools,Syddansk Universitet,54.9124615,9.7798838
Schools,Frederiksberg Seminarium,55.683099,12.529317
Schools,"Syddansk Universitet, Slagelse",55.4072296,11.3481531
Schools,Fredericia Uddannelsescenter,55.538494,9.718858
Schools,Skolen på molen,55.9168754,11.6732986
Schools,Ungdomsskolen,54.9068513,9.8060044
Schools,Hald og Kærby SKole,56.557461,10.107936
Schools,Produktionshøjskolen,56.449841,10.0563002
Schools,Haslev Gymnasium Køkkenet,55.323529,11.957262
Schools,"Chartwells, UCL Campus Odense",55.374398,10.396985
Schools,Svendborg Tekniske Skole,55.0737805,10.6096519
Schools,Velas,55.8308404,9.8051846
Schools,Horsens Gymnasium,55.8438,9.830619
Schools,Lystruphave Efterskole,56.0308102,9.4890655
Schools,Ellekildeskolen,54.7973021,11.6426576
Schools,Landboforeningen Nordjylland LandboNord Brønderslev,57.252616,9.96439
Schools,CPH Business Academy Lyngby,55.7700799,12.5123042
Schools,Praktikcenter Food,56.9988553,10.101293
Schools,Tørring Uddannelsescenter,55.851165,9.482597
Schools,"Chartwells, UC Syddanmark Kolding",55.498827,9.474211
Schools,Teknisk Skole Silkeborg,56.1898818,9.5524661
Schools,UC Syddanmark,55.482635,8.485981
Schools,UCL Boulevarden,55.706793,9.522781
Schools,Stauning Skole,55.9640565,8.3699123
Schools,AspIT,56.1505352,10.2054447
Schools,Selandia Center for Erhvervsrettet Uddannelse,55.4166163,11.3502906
Schools,Søværnets Officersskole,55.7173559,12.5715928
Schools,Forsvarsakademiet,55.7176443,12.5731891
Schools,Goethe Institut,55.6827557,12.573185
Schools,Stu-skivefjord,56.5545123,9.0204822
Schools,Tornby Skole,57.5340927,9.9445449
Schools,Fredericia Maskinmester Skole,55.5624069,9.7588222
Schools,Institut Sankt Joseph,55.6941452,12.582244
Schools,Roskilde Friskole,55.66502,12.021184
Schools,Teater butikken,55.6681532,12.5628584
Schools,Allindelille Friskole,55.5240645,11.7694534
Schools,Helsingør Privatskole,56.0230548,12.5620187
Schools,CPH Cooking Class,55.6791516,12.5897706
Schools,Syddansk Musikkonservatorium,55.399768,10.391481
Schools,Sønderjyllands Kunstskole,54.9133557,9.7838214
Schools,Aspit Storkøbenhavn,55.647898,12.27288
Schools,Sunrise International Preschool,55.7258519,12.5702192
Schools,Sværdborg Friskole/Privatskole,55.0702331,11.8857491
Schools,SprogSkole,56.4623227,9.4025332
Schools,Hjørring Produktionsskole,57.4454282,10.0083896
Schools,"ZBC Slagelse HHX, HTX og el- og data",55.4011311,11.3328164
Schools,Midtjysk Rideklub Rideskole,56.2568572,9.8385782
Schools,Århus Kunstakademi,56.1575225,10.2026647
Schools,Mårum Skole,56.0297026,12.2860582
Schools,Viden Djurs - Vid Erhvervsuddannelser,56.406621,10.873786
Schools,Aabenraa Ungdomsskole,55.042108,9.413637
Schools,SingularityU Nordic,55.7043392,12.5534944
Schools,FO-Aarhus,56.1539493,10.2027664
Schools,Skrøbelev Skole,54.9249202,10.7409249
Schools,Ungdomsklubben,54.9365808,10.7154068
Schools,Hjørring Ungdomsskole,57.4637551,9.9954788
Schools,Hvidovre Musikskole,55.6489521,12.4761544
Schools,Stenoskolen,54.8325781,11.1379509
Schools,Privatskolen Nakskov,54.8326739,11.1363246
Schools,Center for industriel elektronik,54.9122576,9.7803637
Schools,Faxe Ungdomskole,55.3251508,11.9562999
Schools,Skolen på Strandboulevarden,55.7023037,12.5880004
Schools,HF & VUC NORD Vest,57.15102,9.749741
Schools,SOSU Silkeborg,56.168161,9.561127
Schools,Dispuk 2,56.007591,12.584459
Schools,FGU Nordsjælland,55.97535001714286,12.0035111
Schools,FGU Midt-Vest,55.959777,8.496766
Schools,FGU Midt-Vest S/I,56.1372717,9.1411759
Schools,Århus Produktionsskole,56.1892229,10.1821562
Schools,Borupgårdskolen,56.0138752,12.5846887
Schools,FGU Himmerland Støvring,56.877173,9.844307
Schools,FGU Aarhus,56.1593363,10.1348424
Schools,Fgu-Vestegnen Ishøj,55.610726,12.31514
Schools,Unord,55.9257801,12.2832715
Schools,FGU Trekanten - Sandagervej 61,55.696951,9.472375
Schools,FGU Nordvest Jammerbugt,57.15302,9.744409
Schools,FGU Nordvest Mors,56.798674,8.846894
Schools,FGU Middelfart,55.488665,9.767993
Schools,FGU Himmerland,56.6510894,9.7696031
Schools,Viden Djurs,56.4071293,10.9033979
Schools,FGU Østjylland Grenå,56.425892,10.882372
Schools,FGU Nordvest Thisted,56.965212,8.7047824
Schools,FGU Aalborg,56.8958323,10.1042378
Schools,FGU Syd- og Midtfyn afd. Svendborg,55.057504,10.566092
Schools,FGU Hovedstaden - Valby,55.658389,12.504044
Schools,FGU Sydøstjylland,55.8700531,9.8507188
Schools,FGU Syd- og Midtfyn afd. Ringe,55.247204,10.48167
Schools,FGU Trekanten,55.7091145,9.5250867
Schools,Solskinsskolen - Skælskør Skole,55.255677825,11.312635366666665
Schools,FGU-Vest,55.609432,8.5053383
Schools,Bogø Kostskole,54.9216423,12.0471793
Schools,Københavns Professionshøjskole,55.6640976,12.5372896
Schools,Kursuscenter Vestermølle,56.0286977,9.9583286
Schools,Emmaus Højskole,55.3222946,11.9608097
Schools,Institut for kommunikation og handicap,56.14165,10.189792
Schools,Klasseværelse i skoven,55.3176012,10.1848419
Schools,Foodhall VUC Næstved,55.229317,11.766158
Schools,FGU Kolding Vejen - Dalgas Alle 5,55.467912,9.142565
Schools,S/I FGU Himmerland,56.636923,9.810822
Schools,Odense Tekniske Gymnasium,55.3813963,10.4113459
Schools,JUC SERVICE,55.674949,12.564657
Schools,Nordsjællands Grundskole og Gymnasium & North Zealand International School,55.9024057,12.4757346
Schools,Oasehøjskolen,56.274297,9.3939784
Schools,Vejlebo Dance Studio,55.6378671,12.0790655
Schools,SOSU Munkeengen,55.930382,12.294058
Schools,Ellemarkskolens SFO og Klub,55.4539477,12.1632845
Schools,Pyramiden SFO,57.1512311,10.2854291
Schools,Skolerne I Oure Sport & Performing Arts,55.113304,10.721992
Schools,Den Grønne Friskole,55.6644583,12.6213089
Schools,Idrætsskolerne i Oure Vejstruplund Voksencafé,55.1132517,10.7220062
Schools,SOSU H og HF & VUC Nordsjælland,55.9237269,12.3001165
Schools,Himmerlands Erhvervs- og Gymnasieuddannelser,56.632815,9.828231
Schools,Kalundborg Ungdomsskole,55.690219,11.084173
Schools,Kasperskolen,55.716497,12.4000471
Schools,Langelinieskolen Holsteinsgade,55.6995722,12.5865382
Schools,HF & VUC Nordsjælland,55.930586,12.293166
Schools,TECHCOLLEGE,57.0734794,9.9529999
Schools,Horslunde Realskole,54.9116944,11.2176846
Schools,Fensmarkskolen,55.6958778,12.552122
Schools,Naturfriskolen Nordmors,56.9219212,8.8679771
Schools,Blåbjerg Skole,55.7776399,8.2954278
Schools,AMU SYD - Ribe,55.293579,8.86556
Schools,Jordbrugets UddannelsesCenter Dagligvarer,56.058645,10.200338
Schools,Det frie Gymnasium,55.6891376,12.5454588
Schools,Østerbro Lilleskole,55.7108408,12.5801014
Schools,Gredstedbro Skole Vadehav,55.4028398,8.7481856
Schools,Ordblindeinstituttet,55.7211959,12.4143463
Schools,S/I FGU Syd- og Midtfyn,55.0616078,10.5791686
Schools,Gourmetslagter,57.0380156,9.9831766
Schools,Ørkildskolen afd.  Byen,55.0609338,10.6091402
Schools,Terrible,55.6784806,12.5404065
Schools,HF & VUC Klar,55.4034912,11.348333
Schools,Fredericia Realskole,55.5639411,9.7588779
Schools,Fredericia Friskole,55.5654588,9.7672626
Schools,Praktikcenter Vest,56.373099,8.599662
Schools,Aarhus Business College,56.11984301388889,10.158151636111112
Schools,UCN,56.96784066363636,8.701063618181818
Schools,Filmhøjskolen Møn,54.9868242,12.2866843
Schools,Oure Kostgymnasium,55.113492,10.7214734
Schools,Maersk Training Denmark - Esbjerg,55.4892348,8.4785801
Schools,TEC Frederiksberg,55.6828992,12.5190374
Schools,Kompetencecentret (EUC),54.9392842,8.8564215
Schools,EUC Nordvest,56.966310695908696,8.701534604069767
Schools,EUC SYD Erhvervsuddannelsescenter Syd,54.9393375,8.8564617
Schools,Nyborg Gymnasium/kostafdeling,55.3223866,10.7952626
Schools,Dalgas Skolen,56.1647896,10.2099985
Schools,Kulturskolen Esbjerg,55.4686606,8.441841
Schools,European School Copenhagen,55.66691,12.5338545
Schools,Afdeling hvidovre FGU Vestegnen,55.6324046,12.4494932
Schools,Handelsgymnasiet Ikast-Brande,56.1329571,9.1258768
Schools,Salbrovadskolen,55.3215048,9.9400826
Schools,FGU Hovedstaden - Østerbro Køkken og Klima,55.6905392,12.5756591
Schools,FGU Gastro,55.694471,12.5440289
Schools,Tønballe Naturcenter,55.8118598,10.051135
Schools,Tjørnegårdsskolen,55.75513628,12.5306697
Schools,Bjergby Skole,57.5150303,10.0241714
Schools,Bagsværd Kostskole,55.7699438,12.4457342
Schools,Østerbroskolen,54.7531136,11.8939748
Schools,Byskolen Gnist,56.1604656,10.2116623
Schools,Leonardoskolen Aarhus,56.1608472,10.2118088
Schools,Artfit,56.1570321,10.1952018
Schools,Århus Designskole,56.1522032,10.1760026
Schools,Undløse Skole,55.6036694,11.5841417
Schools,EUC Syd Skolehjem Kursistafdeling,54.9074884,9.8060004
Schools,Hee Skole,56.1447552,8.2800048
Schools,HHX Rønde,56.3045715,10.4608771
Schools,Rønde Efterskole,56.3021472,10.4775463
Schools,Nordstjerneskolen,57.443326785185185,10.51460694074074
Schools,Fredensborg Skole,55.976037430434786,12.406152208695651
Schools,Ole Rømer Skolen Selsmosen,55.6545045,12.2899501
Schools,Holmebækskolen,55.4033576,12.1375957
Schools,Deutsche Schule Tingleff,54.9340813,9.2478241
Schools,Vor Frue Skole,55.6084242,12.0986105
Schools,Silkeborg Friskole,56.1902509,9.5752479
Schools,NBA210,55.3766619,10.456389
Schools,Kursuscenter Ådalen,55.7057934,11.8450293
Schools,Erhvervsskolen Søbæk,55.656374,11.3966141
Schools,Skolen ved Dybbølsbro,55.6657106,12.5585747
Schools,Hjørringskolen,57.4634727,9.9934897
Schools,Hans Knudsen Instituttet,55.7170039,11.7153988
Schools,Specialskolen Bramsnæsvig's Aflastningstilbud,55.6904495,11.8395978
Schools,Tinglev Skole,54.9347055,9.2459606
